dtxsid,aver_toxvalmgL,error,species_common,toxval_type,exactMass,molformula,aver_toxval_cm,weight
DTXSID3034957,0.17906613686684925,0.273627883843637,bluegill,LC50stat,290.06842698,C8H20O7P2,-2.2834343229437812,2.729695190827301
DTXSID4039231,1.6039747639048623,-0.2,bluegill,LC50stat,76.0079779,C3H5Cl,-0.27688441490366567,2.4224149331700895
DTXSID3039242,2.2365791379564026,0.4144354170141237,bluegill,LC50stat,78.0469501932,C6H6,0.34422320096337966,2.204396120752914
DTXSID7040285,1.9644589704611186,-0.2,bluegill,LC50stat,136.052429498,C8H8O2,-0.16924733095164055,2.4224149331700895
DTXSID6040298,0.28739795295254106,-0.2,bluegill,LC50stat,188.039278,C12H9Cl,-1.9868506220396476,2.4224149331700895
DTXSID3040300,0.3476522911124434,-0.2,bluegill,LC50stat,188.039278,C12H9Cl,-1.9265962838797452,2.4224149331700895
DTXSID6042280,-1.5231852579842726,0.4847966820708243,bluegill,LC50stat,320.030588373,C12H17O4PS2,-4.028376747950202,2.204396120752914
DTXSID5044154,3.262179682944131,-0.2,bluegill,LC50stat,124.063662886,C6H8N2O,1.1685350837091362,2.4224149331700895
DTXSID0051570,2.3659046479815804,-0.2,bluegill,LC50stat,106.0185425,C4H7ClO,0.3405228185548433,2.4224149331700895
DTXSID9020370,2.454944018936547,-0.2,bluegill,LC50stat,160.084792254,C6H12N2O3,0.2505939421944743,2.4224149331700895
DTXSID9020453,-1.4341824149917253,0.2580158867166583,bluegill,LC50stat,377.8706311,C12H8Cl6O,-4.011525553940071,2.729695190827301
DTXSID9032327,0.2678312378635099,0.23184395051839107,bluegill,LC50stat,223.084457903,C11H13NO4,-2.0806380765615793,2.729695190827301
DTXSID0032493,1.2297809008739862,-0.2,bluegill,LC50stat,295.1087545,C14H18ClN3O2,-1.240201192308274,2.4224149331700895
DTXSID5032573,-0.9571829982594393,-0.2,bluegill,LC50stat,364.1376123,C19H25ClN2OS,-3.5184485384147215,2.4224149331700895
DTXSID8035180,-0.8861213188562946,0.13003398955285775,bluegill,LC50stat,302.188194697,C19H26O3,-3.366398813015177,3.254994260901688
DTXSID6042157,1.5835538577415518,-0.2,bluegill,LC50stat,258.000391,C9H11BrN2O2,-0.8280665063961503,2.4224149331700895
DTXSID9020089,-0.15795907357117345,-0.2,bluegill,LC50stat,273.9579793,C9H5Cl3N4,-2.59564302778703,2.4224149331700895
DTXSID3020097,-0.12563707842921462,-0.2,bluegill,LC50stat,334.1005581,C15H23ClO4S,-2.6495142795374083,2.4224149331700895
DTXSID4020242,-0.8672050903325397,0.1692623384251905,bluegill,LC50stat,346.9108105,C10H9Cl4NO2S,-3.407422923951894,3.254994260901688
DTXSID9020297,1.2702275074638507,-0.2,bluegill,LC50stat,188.0141259,C10H5ClN2,-1.0039629724910837,2.4224149331700895
DTXSID9020299,0.42254523686640166,-0.2,bluegill,LC50stat,324.0319997,C16H14Cl2O3,-2.088042664102242,2.4224149331700895
DTXSID5020310,0.5374075513185643,0.3044251999960341,bluegill,LC50stat,301.9571207,C12H8Cl2O3S,-1.942537724203032,2.4224149331700895
DTXSID0020315,-0.559895149002309,-0.2,bluegill,LC50stat,162.8994613,CCl3NO2,-2.771814797124052,2.4224149331700895
DTXSID5020443,-0.18735125315342943,0.010410914739072512,bluegill,LC50stat,276.0319997,C12H14Cl2O3,-2.6283106848112636,3.254994260901688
DTXSID4020450,0.3271031499524093,0.44189834322833793,bluegill,LC50stat,367.9096034,C14H9Cl5O,-2.2386379742451052,2.204396120752914
DTXSID2020503,0.42478556137657586,0.9199671324611056,bluegill,LC50stat,165.115364107,C10H15NO,-1.7930019251898952,1.5898356054384912
DTXSID9020534,-0.8553750268856015,0.3981871270193695,bluegill,LC50stat,456.008747249,C12H26O6P2S4,-3.5143482003516526,2.4224149331700895
DTXSID1020566,1.5353907391779824,-0.2,bluegill,LC50stat,92.0028925,C3H5ClO,-0.428410742265853,2.4224149331700895
DTXSID3020621,-2.2971395380974684,0.2879500564337849,bluegill,LC50stat,419.1288213,C25H22ClNO3,-4.919487064121433,2.729695190827301
DTXSID7020637,1.685453459130986,0.8480792283132206,bluegill,LC50stat,30.010564684,CH2O,0.2081792918688134,1.6790970506785268
DTXSID1020643,2.038998896941653,-0.2,bluegill,LC50stat,353.9979067,C6H18AlO9P3,-0.5100017969730422,2.4224149331700895
DTXSID6020694,3.458587315778296,-0.2,bluegill,LC50stat,179.11874921,C6H18N3OP,1.205446267884252,2.4224149331700895
DTXSID7020710,-0.2192395507097774,-0.2,bluegill,LC50stat,184.100048394,C12H12N2,-2.484293453375902,2.4224149331700895
DTXSID1020770,-0.6959805026458101,0.3146335048878328,bluegill,LC50stat,485.6834416,C10Cl10O,-3.3823337999744507,2.4224149331700895
DTXSID4020791,-0.6236010695565859,0.4497096378204082,bluegill,LC50stat,330.036067678,C10H19O6PS2,-3.142162473487767,2.204396120752914
DTXSID9020827,-0.8511314474757257,0.12750157564459938,bluegill,LC50stat,344.0137628,C16H15Cl3O2,-3.387707265013919,3.254994260901688
DTXSID7020893,0.7683228566556948,0.6300748251118858,bluegill,LC50stat,222.136827828,C12H18N2O2,-1.578297709081358,1.8971158630957023
DTXSID6021086,0.9390873655611316,0.1289221947705227,bluegill,LC50stat,219.067762465,C7H13N3O3S,-1.4014911068710578,3.254994260901688
DTXSID7021156,1.3773580973614794,1.1629165394607832,bluegill,LC50stat,299.0689374,C10H19ClNO5P,-1.0984132102992914,1.437758048645584
DTXSID8021199,0.9985125364415359,-0.2,bluegill,LC50stat,203.134385474,C10H21NOS,-1.309270908172629,2.4224149331700895
DTXSID6021248,-0.520863850033745,0.47611259508755444,bluegill,LC50stat,394.141638428,C23H22O6,-3.116516167630355,2.204396120752914
DTXSID7021289,0.8073497130530465,-0.2,bluegill,LC50stat,223.0256195,C8H14ClNS2,-1.541005041333212,2.4224149331700895
DTXSID7021316,0.20691283924701254,-0.2,bluegill,LC50stat,353.8842614,C12H6Cl4O2S,-2.3419484090668963,2.4224149331700895
DTXSID0021385,-0.6091751787025081,0.15037807000061584,bluegill,LC50stat,294.9028326,C9H4Cl3NO2S,-3.078854122758685,3.254994260901688
DTXSID0021387,1.1401639675734518,0.39551886439469297,bluegill,LC50stat,267.9460772,C9H7Cl3O3,-1.2878834356689723,2.4224149331700895
DTXSID6021406,0.19440218831332695,-0.2,bluegill,LC50stat,213.002184829,C6H3N3O6,-2.1339818698404915,2.4224149331700895
DTXSID1021407,0.48736461778420415,0.11066424821726617,bluegill,LC50stat,227.002578753,C3H5N3O9,-1.868666173029345,3.254994260901688
DTXSID1021409,-0.9281700883141291,0.3055143580635808,bluegill,LC50stat,368.022317,C18H16OSn,-3.4940442435530787,2.4224149331700895
DTXSID5021413,0.3549295781064229,0.0016205450439459414,bluegill,LC50stat,691.580824,C9H15Br6O4P,-2.484913364641149,3.254994260901688
DTXSID9021550,-0.2617224320727159,-0.2,bluegill,LC50stat,104.921412,CBrN,-2.2825865586315404,2.4224149331700895
DTXSID2021575,1.9316465774084868,-0.2,bluegill,LC50stat,141.9588348,C3H4Cl2O2,-0.22051584858682685,2.4224149331700895
DTXSID1021615,1.1179118617561397,-0.2,bluegill,LC50stat,113.9542282,CH3ClO2S,-0.9388185822829478,2.4224149331700895
DTXSID7022120,-1.3133755264947535,-0.2,bluegill,LC50stat,341.973858,C11H16ClO2PS3,-3.8473684344214027,2.4224149331700895
DTXSID7022253,-1.903723774444216,0.20176528823291634,bluegill,LC50stat,338.188194697,C22H26O3,-4.4328822178377125,2.729695190827301
DTXSID2022254,-2.0265136081814554,0.3964035915364754,bluegill,LC50stat,288.044130436,C9H21O2PS3,-4.485972638081691,2.4224149331700895
DTXSID0022301,-2.4326537722648,0.12022025234872886,bluegill,LC50stat,451.159514551,C26H23F2NO4,-5.086983892947589,3.254994260901688
DTXSID6022977,2.081311682754286,0.5568713933858023,bluegill,LC50stat,292.090665483,C10H16N2O8,-0.3842059954311756,2.035287591877763
DTXSID5023033,0.03151068033524654,0.07360175323203368,bluegill,LC50stat,244.121177763,C14H16N2O2,-2.3560947762087636,3.254994260901688
DTXSID9023889,0.30561338626877366,0.5664881023768454,bluegill,LC50stat,372.0876847,C19H17ClN2O4,-2.265031909779787,2.035287591877763
DTXSID3023897,1.2530591456700002,0.1758105685007199,bluegill,LC50stat,293.0931045,C14H16ClN3O2,-1.2139464553927033,3.254994260901688
DTXSID5023900,0.2229460391483932,0.36377864689933015,bluegill,LC50stat,290.137890456,C14H18N4O3,-2.2396584098935093,2.4224149331700895
DTXSID7023932,-0.7557797144264129,-0.2,bluegill,LC50stat,400.962605,C15H17Br2NO2,-3.358883585302346,2.4224149331700895
DTXSID7023936,0.9225644335984482,0.7310183555214257,bluegill,LC50stat,217.150035539,C11H23NOS,-1.4141954711768907,1.7802933309760751
DTXSID6023991,-0.4561317905007664,0.0888843062298216,bluegill,LC50stat,26.003622584,CN,-1.871165644573498,3.254994260901688
DTXSID0024002,-1.7282061360079926,0.3847142035869832,bluegill,LC50stat,349.167793605,C22H23NO3,-4.271240314613469,2.4224149331700895
DTXSID7024035,1.0291347137191111,0.1878520153569851,bluegill,LC50stat,248.0006996,C10H10Cl2O3,-1.365318192236101,3.254994260901688
DTXSID1024047,2.2559044607532135,-0.2,bluegill,LC50stat,196.033150606,C4H8N2O7,-0.03642505911275519,2.4224149331700895
DTXSID5024051,2.4468017407241747,0.19075824670952712,bluegill,LC50stat,180.091531405,C7H17O3P,0.19130844961785765,3.254994260901688
DTXSID5024055,0.9797713025079628,-0.2,bluegill,LC50stat,125.998679847,C2H6O4S,-1.1205946923066896,2.4224149331700895
DTXSID7024085,2.143875948534242,0.3055143580635806,bluegill,LC50stat,143.9743088,C2H6ClO3P,-0.0144090536872092,2.4224149331700895
DTXSID1024091,1.3744205117669253,0.11409834221959396,bluegill,LC50stat,189.11873541,C9H19NOS,-0.9023140434246386,3.254994260901688
DTXSID3024108,1.2570884395555555,0.03755712424640327,bluegill,LC50stat,312.10856222,C15H15F3N2O2,-1.2372172434766224,3.254994260901688
DTXSID1024122,0.8992861888024344,0.71951966490912,bluegill,LC50stat,169.01400936,C3H8NO5P,-1.3286365154300597,1.7802933309760751
DTXSID1024126,-1.6369997906906115,-0.2,bluegill,LC50stat,385.8160087,C10H5Cl7O,-4.223380034594201,2.4224149331700895
DTXSID9024142,0.7903736716994323,0.11629270697168849,bluegill,LC50stat,222.034881937,C3H6N6O6,-1.5560475362770152,3.254994260901688
DTXSID7024160,0.5206283581673129,-0.2,bluegill,LC50stat,461.048914,C19H15ClF3NO7,-2.14311864521231,2.4224149331700895
DTXSID1024174,0.06543529355210778,0.21214390693118682,bluegill,LC50stat,314.096166009,C12H27OPS3,-2.431627341696135,2.729695190827301
DTXSID6024177,1.6260367391044905,0.07319418817590966,bluegill,LC50stat,141.001336674,C2H8NO2PS,-0.5231864906245823,3.254994260901688
DTXSID1024209,0.5374075513185643,-0.2,bluegill,LC50stat,377.782577,C4H7Br2Cl2O4P,-2.0398343734497795,2.4224149331700895
DTXSID0024216,0.9975982454380625,-0.2,bluegill,LC50stat,228.9019599,C6H3Cl4N,-1.3620512657603385,2.4224149331700895
DTXSID4024276,-0.6962241870042998,0.5171459224914193,bluegill,LC50stat,350.155180491,C19H26O4S,-3.2404847430546146,2.035287591877763
DTXSID7024299,0.5805479722562793,0.9476518648125969,bluegill,LC50stat,352.1012268,C17H21ClN2O2S,-1.9661195659963595,1.5898356054384912
DTXSID0024343,-0.9865460268467783,0.5675669119522835,bluegill,LC50stat,660.809845,C22H19Br4NO3,-3.8066225314940376,2.035287591877763
DTXSID7024372,0.6178330373813381,0.09509662614408072,bluegill,LC50stat,227.017834893,C7H5N3O6,-1.7382269400380135,3.254994260901688
DTXSID7024376,0.8188010750969059,0.3051694219287185,bluegill,LC50stat,203.134385474,C10H21NOS,-1.4889823695172593,2.4224149331700895
DTXSID1024627,2.8981869472752058,-0.2,bluegill,LC50stat,681.562457,C14H8Br6O2,0.06468128741619257,2.4224149331700895
DTXSID5024764,0.774906498750902,-0.2,bluegill,LC50stat,140.0028925,C7H5ClO,-1.3712305096688513,2.4224149331700895
DTXSID3024944,1.114754448984742,0.6007679206198117,bluegill,LC50stat,263.889774,C6H6Br2N2,-1.306668112203783,1.8971158630957023
DTXSID4024985,0.558114954099372,-0.2,bluegill,LC50stat,195.9806328,C5H6Cl2N2O2,-1.7340982015240656,2.4224149331700895
DTXSID7025394,1.5821082140919138,0.16795649671498444,bluegill,LC50stat,219.158291548,C9H21N3O3,-0.7586496921343091,3.254994260901688
DTXSID7025427,0.05027142435322504,-0.2,bluegill,LC50stat,85.052763849,C4H7NO,-1.879417006527363,2.4224149331700895
DTXSID8025599,-0.24699844452613978,0.5591137641188032,bluegill,LC50stat,129.96594042,C3H2N2S2,-2.3608279981737317,2.035287591877763
DTXSID2025688,2.3659046479815804,-0.2,bluegill,LC50stat,87.068413914,C4H9NO,0.4260440147965811,2.4224149331700895
DTXSID4025909,2.105439604286547,-0.2,bluegill,LC50stat,228.997099449,C6H3N3O7,-0.2543903771744257,2.4224149331700895
DTXSID2026101,-0.38610212212424805,-0.2,bluegill,LC50stat,229.8859755,C6H2Cl4O,-2.747614599488589,2.4224149331700895
DTXSID5026201,0.8215971590726909,0.04439982158995173,bluegill,LC50stat,227.9484772,C3H3Cl3N6,-1.5362395361893697,3.254994260901688
DTXSID2026523,-0.12344219774033882,0.34744518572552235,bluegill,LC50stat,230.900524,C3Cl3N3O3,-2.4868671162359055,2.4224149331700895
DTXSID4027236,-0.14686011762055318,-0.2,bluegill,LC50stat,182.032756681,C7H6N2O4,-2.4070096636591605,2.4224149331700895
DTXSID3029289,2.0086801087196404,-0.2,bluegill,LC50stat,143.094628663,C7H13NO2,-0.14694322325256773,2.4224149331700895
DTXSID0029684,1.5030687440360235,-0.2,bluegill,LC50stat,189.89825401,Na2O5S2,-0.7754522276661948,2.4224149331700895
DTXSID0031504,-0.8311461880498012,0.04830189111469377,bluegill,LC50stat,174.031694053,C10H6O3,-3.07177453575122,3.254994260901688
DTXSID1032309,0.15403478285476752,0.1498974792603885,bluegill,LC50stat,320.0582145,C14H18Cl2O4,-2.3511941952673867,3.254994260901688
DTXSID0032314,1.7237379783075395,-0.2,bluegill,LC50stat,101.084063978,C5H11NO,-0.28094471564216056,2.4224149331700895
DTXSID3032331,0.5095825888942913,1.3074801380413672,bluegill,LC50stat,297.7750166,C2Cl6O2S,-1.9643056686323035,1.3111567180958452
DTXSID3032335,-0.8655049873063048,-0.2,bluegill,LC50stat,344.900005,C11H9Br2NO2,-3.403198187969643,2.4224149331700895
DTXSID2032342,-0.6860980321914429,-0.2,bluegill,LC50stat,233.992155169,C10H6N2OS2,-3.0552993296702815,2.4224149331700895
DTXSID2032344,-1.93810097519085,-0.2,bluegill,LC50stat,333.8920632,C6H11Cl4O3PS,-4.461707070946595,2.4224149331700895
DTXSID2032348,0.12022663971931541,-0.2,bluegill,LC50stat,374.070972,C23H15ClO3,-2.4527273684271664,2.4224149331700895
DTXSID6032356,0.8739406664986826,0.1200321405062857,bluegill,LC50stat,215.134385474,C11H21NOS,-1.4587691638242932,3.254994260901688
DTXSID1032357,-1.5524543608496637,0.6586684972185194,bluegill,LC50stat,386.163168,C18H34OSn,-4.139225209533914,1.8971158630957023
DTXSID5032361,0.553440751219945,0.7642624062236215,bluegill,LC50stat,239.853389,C3H2Br2N2O,-1.826505107973887,1.7802933309760751
DTXSID4032378,1.6403016945784927,1.1158200380575556,bluegill,LC50stat,340.109944375,C23H16O3,-0.8913176357489662,1.437758048645584
DTXSID9032379,-0.019306537504973298,-0.2,bluegill,LC50stat,401.054261922,C15H16F5NO2S2,-2.622509673364644,2.4224149331700895
DTXSID8032386,-0.9884729823747718,-0.2,bluegill,LC50stat,333.093640432,C13H14F3N3O4,-3.5110393234068207,2.4224149331700895
DTXSID2032392,0.23131432730503404,0.6256518433058356,bluegill,LC50stat,361.0717003,C18H16ClNO5,-2.3262791237770704,1.8971158630957023
DTXSID9032406,2.5542518871111377,-0.2,bluegill,LC50stat,170.04564384,C3H11N2O4P,0.32368637627893004,2.4224149331700895
DTXSID8032417,0.374382118302832,0.6041548188950581,bluegill,LC50stat,345.116366429,C15H24NO4PS,-2.1635834369934734,1.8971158630957023
DTXSID6032433,0.5206283581673129,-0.2,bluegill,LC50stat,155.040485088,C7H9NOS,-1.6698167603545995,2.4224149331700895
DTXSID5032440,1.8760463374705139,-0.2,bluegill,LC50stat,185.177964,C11H23NO,-0.3915429673235779,2.4224149331700895
DTXSID4032459,-1.7570026331184525,0.3037289080635171,bluegill,LC50stat,260.012830307,C7H17O2PS3,-4.17199741183562,2.4224149331700895
DTXSID3032464,-1.0377899359930578,0.6030038315446125,bluegill,LC50stat,371.935143,C11H15BrClO3PS,-3.6082571514316375,1.8971158630957023
DTXSID7032470,-0.27510661419764365,0.11746787650355242,bluegill,LC50stat,281.0850663,C10H20NO4PS,-2.7239443868922852,3.254994260901688
DTXSID7032474,1.2297809008739862,-0.2,bluegill,LC50stat,232.157563272,C14H20N2O,-1.1360019358845692,2.4224149331700895
DTXSID1032484,0.8751015464633309,0.6526974351580206,bluegill,LC50stat,465.989725882,C16H20O6P2S3,-1.7932747950293682,1.8971158630957023
DTXSID6032510,0.7706379565333361,0.9752529009142874,bluegill,LC50stat,378.085340346,C12H28O5P2S2,-1.806951882082136,1.5898356054384912
DTXSID1032511,1.489282826219088,-0.2,bluegill,LC50stat,171.173547688,C9H21N3,-0.7441538255896518,2.4224149331700895
DTXSID1032513,1.8244316365125692,-0.2,bluegill,LC50stat,126.07931295,C6H10N2O,-0.2762121970177714,2.4224149331700895
DTXSID4032534,0.5274339866326896,-0.2,bluegill,LC50stat,274.0396719,C15H11ClO3,-1.9103794522463857,2.4224149331700895
DTXSID3032541,0.14925739370436442,-0.2,bluegill,LC50stat,421.83344,C8H8I2O2S,-2.475883610887881,2.4224149331700895
DTXSID7032553,-1.1980091062893417,-0.2,bluegill,LC50stat,421.0452462,C16H12ClF4N3O4,-3.8223378746170042,2.4224149331700895
DTXSID0032574,1.3054244974873057,-0.2,bluegill,LC50stat,493.231181711,C25H35NO9,-1.3876260270806615,2.4224149331700895
DTXSID5032577,-1.4884921791068184,-0.2,bluegill,LC50stat,418.0570545,C17H14ClF7O2,-4.10972773543596,2.4224149331700895
DTXSID5032579,0.3895180848864738,-0.2,bluegill,LC50stat,355.0144911,C13H16Cl3NO4,-2.1607279957075547,2.4224149331700895
DTXSID3032591,0.14129324977611157,0.27151745509624664,bluegill,LC50stat,239.930118,C5H6BrClN2O2,-2.238791517825783,2.729695190827301
DTXSID0032605,-0.16941043561503283,0.1965535565582396,bluegill,LC50stat,340.0269143,C16H14Cl2O4,-2.7009237299201128,3.254994260901688
DTXSID9032610,-1.928812368978406,-0.2,bluegill,LC50stat,376.203844762,C25H28O3,-4.504235598657382,2.4224149331700895
DTXSID9032614,-0.8861213188562946,0.32125436397696727,bluegill,LC50stat,355.0546681,C12H13ClF3N3O4,-3.4364165457882314,2.4224149331700895
DTXSID3032624,2.0275969024560156,-0.2,bluegill,LC50stat,276.208930142,C18H28O2,-0.413640813237348,2.4224149331700895
DTXSID8032627,0.8316032144360515,0.4342230718915706,bluegill,LC50stat,310.250794955,C19H34O3,-1.660109688528036,2.204396120752914
DTXSID6032647,-0.9191467143416718,0.11804997778105569,bluegill,LC50stat,237.969311723,C9H6N2S3,-3.295667668840664,3.254994260901688
DTXSID5032654,1.4037860345548294,-0.2,bluegill,LC50stat,431.9247919,C10H14Cl6N4O2,-1.2316220981251182,2.4224149331700895
DTXSID4032667,-2.5346384855298063,0.0878097697753977,bluegill,LC50stat,419.1288213,C25H22ClNO3,-5.156986011553771,3.254994260901688
